224.0 0.257925388264 0.384879125573 1.59821833286	224.0 0.252108001855 0.395959450427 1.52551113232
225.0 0.258300924421 0.384167365514 1.60303214112	225.0 0.25248393605 0.395240301014 1.53010636171
226.0 0.258675410762 0.383458018127 1.60784741153	226.0 0.252858845387 0.394523541935 1.53470298653
227.0 0.259048850199 0.382751073976 1.61266412557	227.0 0.253232732569 0.39380916412 1.53930098918
228.0 0.259421245663 0.382046523617 1.61748226507	228.0 0.253605600314 0.393097158507 1.54390035226
229.0 0.259792600098 0.381344357608 1.62230181213	229.0 0.25397745136 0.392387516017 1.54850105872
230.0 0.26016291647 0.3806445665 1.62712274917	230.0 0.254348288459 0.391680227576 1.55310309175
231.0 0.260532197754 0.379947140855 1.63194505886	231.0 0.254718114384 0.390975284096 1.55770643485
232.0 0.260900446942 0.379252071228 1.6367687242	232.0 0.25508693192 0.390272676499 1.56231107176
233.0 0.261267667041 0.378559348182 1.64159372844	233.0 0.255454743868 0.389572395702 1.56691698651
234.0 0.261633861066 0.377868962287 1.64642005511	234.0 0.255821553044 0.38887443262 1.57152416337
235.0 0.261999032046 0.377180904121 1.65124768798	235.0 0.256187362273 0.388178778181 1.57613258686
236.0 0.262363183025 0.376495164262 1.65607661113	236.0 0.2565521744 0.387485423304 1.58074224179
237.0 0.262726317049 0.375811733306 1.66090680885	237.0 0.256915992274 0.386794358924 1.58535311317
238.0 0.263088437184 0.375130601851 1.66573826573	238.0 0.25727881876 0.386105575976 1.58996518627
239.0 0.263449546497 0.374451760514 1.67057096654	239.0 0.257640656733 0.385419065406 1.59457844657
240.0 0.263809648066 0.373775199922 1.67540489634	240.0 0.258001509076 0.384734818167 1.59919287982
241.0 0.26416874498 0.373100910707 1.68024004043	241.0 0.258361378682 0.384052825224 1.60380847197
242.0 0.264526840331 0.37242888353 1.6850763843	242.0 0.258720268454 0.38337307755 1.60842520917
243.0 0.26488393722 0.371759109056 1.68991391371	243.0 0.259078181304 0.382695566128 1.61304307787
244.0 0.265240038755 0.371091577968 1.69475261464	244.0 0.259435120146 0.38202028196 1.61766206462
245.0 0.265595148046 0.370426280973 1.69959247323	245.0 0.259791087908 0.381347216055 1.62228215626
246.0 0.265949268212 0.369763208787 1.7044334759	246.0 0.26014608752 0.380676359441 1.6269033398
247.0 0.266302402376 0.369102352149 1.70927560927	247.0 0.26050012192 0.380007703158 1.63152560248
248.0 0.266654553663 0.368443701816 1.71411886014	248.0 0.260853194049 0.379341238266 1.63614893169
249.0 0.267005725203 0.36778724857 1.71896321552	249.0 0.261205306856 0.378676955839 1.64077331504
250.0 0.26735592013 0.367132983205 1.72380866266	250.0 0.261556463292 0.37801484697 1.64539874033
251.0 0.26770514158 0.366480896545 1.72865518893	251.0 0.261906666316 0.377354902767 1.65002519556
252.0 0.268053392691 0.36583097943 1.73350278196	252.0 0.262255918885 0.376697114362 1.65465266888
253.0 0.268400676601 0.365183222732 1.73835142951	253.0 0.262604223963 0.376041472903 1.65928114864
254.0 0.268746996456 0.364537617335 1.74320111958	254.0 0.262951584518 0.37538796956 1.66391062338
255.0 0.269092355394 0.363894154155 1.7480518403	255.0 0.263298003514 0.374736595526 1.66854108176
256.0 0.269436756562 0.36325282413 1.75290358002	256.0 0.263643483924 0.374087342012 1.67317251266
257.0 0.269780203102 0.362613618224 1.75775632724	257.0 0.263988028719 0.373440200253 1.6778049051
258.0 0.270122698157 0.361976527427 1.76261007062	258.0 0.264331640873 0.372795161505 1.6824382483
