208.0 22.7874552072 -7.49949125771 0.30917638508	208.0 22.5781871259 -7.43061984878 0.315379605998
209.0 22.8845177239 -7.53143512722 0.308434107642	209.0 22.6748456351 -7.46243075692 0.314629198243
210.0 22.9811690445 -7.56324366955 0.30769514598	210.0 22.7710986777 -7.49410822355 0.313882110568
211.0 23.0774111738 -7.59491754454 0.306959481274	211.0 22.866948199 -7.52565288883 0.31313832437
212.0 23.1732461162 -7.6264574118 0.306227094779	212.0 22.9623961444 -7.55706539299 0.312397821121
213.0 23.2686758749 -7.65786393063 0.30549796783	213.0 23.0574444585 -7.58834637606 0.311660582364
214.0 23.3637024517 -7.68913775982 0.304772081839	214.0 23.1520950851 -7.61949647776 0.310926589721
215.0 23.4583278464 -7.72027955752 0.304049418298	215.0 23.246349967 -7.65051633742 0.310195824887
216.0 23.5525540569 -7.75128998126 0.303329958785	216.0 23.3402110448 -7.68140659375 0.309468269635
217.0 23.6463830783 -7.78216968763 0.302613684957	217.0 23.4336802579 -7.71216788499 0.308743905823
218.0 23.739816903 -7.81291933235 0.301900578558	218.0 23.5267595425 -7.7428008484 0.308022715381
219.0 23.8328575203 -7.84353957009 0.301190621417	219.0 23.6194508329 -7.77330612051 0.307304680326
220.0 23.9255069156 -7.87403105427 0.300483795444	220.0 23.71175606 -7.80368433684 0.306589782756
221.0 24.0177670709 -7.9043944372 0.299780082643	221.0 23.8036771514 -7.83393613175 0.305878004848
222.0 24.1096399642 -7.9346303698 0.299079465103	222.0 23.8952160319 -7.86406213868 0.305169328874
223.0 24.2011275686 -7.96473950148 0.298381924999	223.0 23.9863746214 -7.89406298956 0.304463737178
224.0 24.2922318535 -7.99472248037 0.297687444602	224.0 24.0771548368 -7.92393931515 0.3037612122
225.0 24.3829547828 -8.02457995278 0.296996006265	225.0 24.1675585898 -7.95369174468 0.303061736461
226.0 24.4732983156 -8.05431256346 0.296307592438	226.0 24.2575877882 -7.983320906 0.302365292571
227.0 24.5632644057 -8.08392095545 0.29562218566	227.0 24.3472443349 -8.01282742536 0.301671863231
228.0 24.6528550012 -8.11340576986 0.294939768559	228.0 24.4365301276 -8.04221192732 0.300981431225
229.0 24.7420720449 -8.1427676461 0.294260323861	229.0 24.525447059 -8.07147503475 0.300293979428
230.0 24.8309174736 -8.17200722156 0.293583834382	230.0 24.6139970166 -8.10061736885 0.299609490809
231.0 24.9193932178 -8.20112513156 0.292910283028	231.0 24.7021818818 -8.12963954879 0.298927948418
232.0 25.0075012017 -8.2301220094 0.292239652801	232.0 24.7900035307 -8.15854219203 0.298249335404
233.0 25.0952433436 -8.2589984864 0.291571926798	233.0 24.8774638333 -8.18732591399 0.297573635002
234.0 25.1826215548 -8.28775519158 0.290907088211	234.0 24.9645646536 -8.2159913281 0.296900830538
235.0 25.2696377399 -8.31639275172 0.290245120319	235.0 25.0513078492 -8.24453904575 0.296230905433
236.0 25.3562937967 -8.34491179146 0.289586006504	236.0 25.1376952715 -8.27296967621 0.295563843195
237.0 25.442591616 -8.37331293304 0.288929730239	237.0 25.223728765 -8.30128382655 0.294899627425
238.0 25.5285330813 -8.40159679632 0.288276275087	238.0 25.309410168 -8.32948210173 0.294238241817
239.0 25.6141200692 -8.42976399893 0.287625624716	239.0 25.3947413119 -8.35756510451 0.29357967016
240.0 25.6993544485 -8.45781515587 0.28697776288	240.0 25.4797240207 -8.38553343515 0.292923896326
241.0 25.7842380806 -8.48575087977 0.286332673431	241.0 25.5643601121 -8.41338769188 0.29227090429
242.0 25.8687728196 -8.5135717808 0.285690340317	242.0 25.648651396 -8.44112847035 0.291620678112
243.0 25.9529605115 -8.54127846651 0.285050747579	243.0 25.7325996756 -8.468756364 0.290973201948
244.0 26.036802995 -8.56887154201 0.284413879358	244.0 25.8162067463 -8.49627196371 0.290328460045
